[2022-08-28 09:09:26.393] 
[2022-08-28 09:09:26.393] 
[2022-08-28 09:09:26.393] Swarm MPCIE (MPCIE) Bootloader
[2022-08-28 09:09:26.393] Copyright (c) 2019-22 Swarm Technologies, Inc
[2022-08-28 09:16:34.149] $RT RSSI=-113*1e
[2022-08-28 09:16:35.149] $RT RSSI=-112*1f
[2022-08-28 09:16:36.150] $RT RSSI=-112*1f
[2022-08-28 09:16:37.149] $RT RSSI=-113*1e
[2022-08-28 09:16:38.149] $RT RSSI=-113*1e
[2022-08-28 09:16:39.149] $RT RSSI=-112*1f
[2022-08-28 09:16:40.150] $RT RSSI=-113*1e
[2022-08-28 09:16:41.149] $RT RSSI=-113*1e
[2022-08-28 09:16:42.149] $RT RSSI=-112*1f
[2022-08-28 09:16:43.149] $RT RSSI=-112*1f
[2022-08-28 09:16:44.151] $RT RSSI=-113*1e
[2022-08-28 09:16:45.153] $RT RSSI=-113*1e
[2022-08-28 09:16:46.151] $RT RSSI=-112*1f
[2022-08-28 09:16:47.153] $RT RSSI=-113*1e
[2022-08-28 09:16:48.149] $RT RSSI=-112*1f
[2022-08-28 09:16:49.149] $RT RSSI=-112*1f
[2022-08-28 09:16:50.149] $RT RSSI=-112*1f
[2022-08-28 09:16:51.150] $RT RSSI=-113*1e
[2022-08-28 09:16:52.149] $RT RSSI=-113*1e
[2022-08-28 09:16:53.151] $RT RSSI=-112*1f
[2022-08-28 09:16:54.149] $RT RSSI=-113*1e
[2022-08-28 09:16:55.148] $RT RSSI=-112*1f
[2022-08-28 09:16:56.149] $RT RSSI=-113*1e
[2022-08-28 09:16:57.149] $RT RSSI=-113*1e
[2022-08-28 09:16:58.149] $RT RSSI=-112*1f
[2022-08-28 09:16:59.712] $RT RSSI=-113*1e
[2022-08-28 09:16:59.714] $RS*01
[2022-08-28 09:16:59.718] $RS OK*25
[2022-08-28 09:16:59.718] $M138 BOOT,RESTART*3a
[2022-08-28 09:17:00.160] 
[2022-08-28 09:17:00.160] 
[2022-08-28 09:17:00.160] Swarm MPCIE (MPCIE) Bootloader
[2022-08-28 09:17:00.160] Copyright (c) 2019-22 Swarm Technologies, Inc
[2022-08-28 09:17:00.160] Version: 2022-05-16T21:46:13,v2.0.0
[2022-08-28 09:17:00.349] ......
[2022-08-28 09:17:03.355] Checking image MD5 in STM32 flash... valid
[2022-08-28 09:17:03.494] Identifying SPI flash... FOUND (Mfr 0x9d ISSI Type 0x6017)
[2022-08-28 09:17:03.494] Checking image MD5 in SPI flash... INVALID
[2022-08-28 09:17:03.494] Transferring control to application...
[2022-08-28 09:17:03.494] 
[2022-08-28 09:17:04.383] $M138 BOOT,POWERON,Swarm M138 (M138)*44
[2022-08-28 09:17:04.383] $M138 BOOT,POWERON,Copyright (c) 2019-22 Swarm Technologies, Inc*2d
[2022-08-28 09:17:04.383] $M138 BOOT,POWERON,LPWR=n,WWDG=n,IWDG=n,SFT=Y,BOR=n,PIN=Y,OBL=n*43
[2022-08-28 09:17:04.383] $M138 BOOT,VERSION,2022-05-16T21:45:08,v2.0.2*2f
[2022-08-28 09:17:13.835] $M138 BOOT,DEVICEID,DI=0x003431*29
[2022-08-28 09:17:13.835] $M138 BOOT,RUNNING*2a
[2022-08-28 09:17:15.002] $RT RSSI=-113*1e
[2022-08-28 09:17:16.003] $RT RSSI=-112*1f
[2022-08-28 09:17:17.003] $RT RSSI=-112*1f
[2022-08-28 09:17:18.003] $RT RSSI=-112*1f
[2022-08-28 09:17:19.002] $RT RSSI=-113*1e
[2022-08-28 09:17:20.005] $RT RSSI=-113*1e
[2022-08-28 09:17:21.006] $RT RSSI=-113*1e
[2022-08-28 09:17:22.005] $RT RSSI=-112*1f
[2022-08-28 09:17:23.004] $RT RSSI=-112*1f
[2022-08-28 09:17:24.005] $RT RSSI=-112*1f
[2022-08-28 09:17:25.005] $RT RSSI=-113*1e
[2022-08-28 09:17:26.004] $RT RSSI=-113*1e
[2022-08-28 09:17:27.005] $RT RSSI=-113*1e
[2022-08-28 09:17:28.005] $RT RSSI=-112*1f
[2022-08-28 09:17:29.003] $RT RSSI=-112*1f
[2022-08-28 09:17:30.002] $RT RSSI=-112*1f
[2022-08-28 09:17:31.003] $RT RSSI=-112*1f
[2022-08-28 09:17:32.003] $RT RSSI=-113*1e
[2022-08-28 09:17:33.002] $RT RSSI=-113*1e
[2022-08-28 09:17:34.002] $RT RSSI=-113*1e
[2022-08-28 09:17:35.002] $RT RSSI=-113*1e
[2022-08-28 09:17:36.002] $RT RSSI=-113*1e
[2022-08-28 09:17:37.002] $RT RSSI=-112*1f
[2022-08-28 09:17:38.002] $RT RSSI=-113*1e
[2022-08-28 09:17:39.003] $RT RSSI=-113*1e
[2022-08-28 09:17:40.002] $RT RSSI=-112*1f
[2022-08-28 09:17:41.002] $RT RSSI=-113*1e
[2022-08-28 09:17:42.002] $RT RSSI=-112*1f
[2022-08-28 09:17:43.003] $RT RSSI=-112*1f
[2022-08-28 09:17:44.002] $RT RSSI=-113*1e
[2022-08-28 09:17:45.002] $RT RSSI=-113*1e
[2022-08-28 09:17:46.003] $RT RSSI=-112*1f
[2022-08-28 09:17:47.002] $RT RSSI=-113*1e
[2022-08-28 09:17:48.002] $RT RSSI=-113*1e
[2022-08-28 09:17:49.002] $RT RSSI=-112*1f
[2022-08-28 09:17:50.002] $RT RSSI=-113*1e
[2022-08-28 09:17:51.001] $RT RSSI=-113*1e
[2022-08-28 09:17:52.002] $RT RSSI=-113*1e
[2022-08-28 09:17:53.002] $RT RSSI=-112*1f
[2022-08-28 09:17:54.002] $RT RSSI=-113*1e
[2022-08-28 09:17:55.002] $RT RSSI=-113*1e
[2022-08-28 09:17:56.001] $RT RSSI=-112*1f
[2022-08-28 09:17:57.002] $RT RSSI=-113*1e
[2022-08-28 09:17:58.003] $RT RSSI=-112*1f
[2022-08-28 09:17:59.002] $RT RSSI=-112*1f
[2022-08-28 09:18:00.003] $RT RSSI=-113*1e
[2022-08-28 09:18:01.002] $RT RSSI=-113*1e
[2022-08-28 09:18:02.002] $RT RSSI=-113*1e
[2022-08-28 09:18:03.001] $RT RSSI=-113*1e
[2022-08-28 09:18:04.002] $RT RSSI=-112*1f
[2022-08-28 09:18:05.002] $RT RSSI=-112*1f
[2022-08-28 09:18:06.002] $RT RSSI=-112*1f
[2022-08-28 09:18:07.002] $RT RSSI=-113*1e
[2022-08-28 09:18:08.002] $RT RSSI=-113*1e
[2022-08-28 09:18:09.002] $RT RSSI=-113*1e
[2022-08-28 09:18:10.002] $RT RSSI=-113*1e
[2022-08-28 09:18:11.002] $RT RSSI=-112*1f
[2022-08-28 09:18:12.002] $RT RSSI=-113*1e
[2022-08-28 09:18:13.002] $RT RSSI=-112*1f
[2022-08-28 09:18:14.002] $RT RSSI=-113*1e
[2022-08-28 09:18:15.001] $RT RSSI=-112*1f
[2022-08-28 09:18:16.002] $RT RSSI=-113*1e
[2022-08-28 09:18:17.002] $RT RSSI=-113*1e
[2022-08-28 09:18:18.004] $RT RSSI=-113*1e
[2022-08-28 09:18:19.001] $RT RSSI=-113*1e
[2022-08-28 09:18:20.002] $RT RSSI=-113*1e
[2022-08-28 09:18:21.001] $RT RSSI=-113*1e
[2022-08-28 09:18:22.002] $RT RSSI=-113*1e
[2022-08-28 09:18:23.002] $RT RSSI=-113*1e
[2022-08-28 09:18:24.001] $RT RSSI=-113*1e
[2022-08-28 09:18:25.001] $RT RSSI=-112*1f
[2022-08-28 09:18:26.002] $RT RSSI=-113*1e
[2022-08-28 09:18:27.001] $RT RSSI=-113*1e
[2022-08-28 09:18:28.392] $RT RSSI=-113*1e
[2022-08-28 09:18:28.395] $PO*1f
[2022-08-28 09:18:28.396] $PO OK*3b
[2022-08-28 09:18:28.498] $M138 BOOT,SHUTDOWN*65
[2022-08-28 09:18:47.703] 
[2022-08-28 09:18:47.703] 
[2022-08-28 09:18:47.703] Swarm MPCIE (MPCIE) Bootloader
[2022-08-28 09:18:47.703] Copyright (c) 2019-22 Swarm Technologies, Inc
[2022-08-28 09:18:47.703] Version: 2022-05-16T21:46:13,v2.0.0
[2022-08-28 09:18:47.894] ......
[2022-08-28 09:18:50.899] Checking image MD5 in STM32 flash... valid
[2022-08-28 09:18:51.037] Identifying SPI flash... FOUND (Mfr 0x9d ISSI Type 0x6017)
[2022-08-28 09:18:51.037] Checking image MD5 in SPI flash... INVALID
[2022-08-28 09:18:51.037] Transferring control to application...
[2022-08-28 09:18:51.037] 
[2022-08-28 09:18:51.927] $M138 BOOT,POWERON,Swarm M138 (M138)*44
[2022-08-28 09:18:51.927] $M138 BOOT,POWERON,Copyright (c) 2019-22 Swarm Technologies, Inc*2d
[2022-08-28 09:18:51.927] $M138 BOOT,POWERON,LPWR=n,WWDG=n,IWDG=n,SFT=n,BOR=Y,PIN=Y,OBL=n*43
[2022-08-28 09:18:51.927] $M138 BOOT,VERSION,2022-05-16T21:45:08,v2.0.2*2f
[2022-08-28 09:19:01.379] $M138 BOOT,DEVICEID,DI=0x003431*29
[2022-08-28 09:19:01.379] $M138 BOOT,RUNNING*2a
[2022-08-28 09:19:02.547] $RT RSSI=-113*1e
[2022-08-28 09:19:03.547] $RT RSSI=-113*1e
[2022-08-28 09:19:04.547] $RT RSSI=-113*1e
[2022-08-28 09:19:05.548] $RT RSSI=-113*1e
[2022-08-28 09:19:06.547] $RT RSSI=-112*1f
[2022-08-28 09:19:07.547] $RT RSSI=-112*1f
[2022-08-28 09:19:08.546] $RT RSSI=-113*1e
[2022-08-28 09:19:09.547] $RT RSSI=-113*1e
[2022-08-28 09:19:10.547] $RT RSSI=-112*1f
[2022-08-28 09:19:11.547] $RT RSSI=-112*1f
[2022-08-28 09:19:12.546] $RT RSSI=-112*1f
[2022-08-28 09:19:13.548] $RT RSSI=-112*1f
[2022-08-28 09:19:14.547] $RT RSSI=-113*1e
[2022-08-28 09:19:15.547] $RT RSSI=-112*1f
[2022-08-28 09:19:16.547] $RT RSSI=-113*1e
